country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
CAN,59.5139,-120.83231,313.12,0.52,0.67,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.16,3.38,N
CAN,59.51938,-120.88061,312.5,0.53,0.67,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.95,2.79,N
CAN,59.51953,-120.87102,307.15,0.53,0.67,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.53,3.22,N
CAN,59.51968,-120.86133,319.41,0.53,0.67,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.37,3.22,N
CAN,59.51983,-120.85184,309.42,0.52,0.67,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.18,2.51,N
CAN,59.51998,-120.84235,297.32,0.52,0.67,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.01,2.51,N
CAN,59.52561,-120.8813,302.18,0.53,0.67,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.93,2.79,N
CAN,59.52576,-120.87176,314.76,0.53,0.67,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.46,3.22,N
CAN,59.52591,-120.86212,313.34,0.53,0.67,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.42,3.22,N
CAN,59.52605,-120.85251,308.14,0.52,0.67,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.63,2.51,N
CAN,59.63164,-121.75443,296.72,0.56,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,280.54,2.83,N
CAN,59.63207,-121.73453,304.06,0.56,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.53,3.43,N
CAN,59.6374,-121.78525,312.97,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.83,1.95,N
CAN,59.63762,-121.77506,304.01,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.04,1.95,N
CAN,59.64316,-121.81638,309.47,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,280.92,2.45,N
CAN,59.64338,-121.80624,315.64,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.09,5.36,N
CAN,59.6436,-121.79613,321.45,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.49,5.36,N
CAN,59.64381,-121.78585,320.22,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.71,3.65,N
CAN,59.64403,-121.77583,311.15,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.89,3.65,N
CAN,59.64425,-121.76589,308,0.56,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.98,4.8,N
CAN,59.64958,-121.81697,295.39,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.15,2.45,N
CAN,59.65043,-121.77702,305.85,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.2,3.65,N
CAN,59.66281,-121.79967,304.55,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.86,3.09,N
CAN,59.66302,-121.78973,301.88,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.11,2.14,N
CAN,59.6632,-121.80257,296.93,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.46,2.43,N
CAN,59.66323,-121.77982,296.54,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.89,2.14,N
CAN,59.66341,-122.73757,298.86,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,280.9,1.48,N
CAN,59.66344,-121.79267,308.89,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.03,2.43,N
CAN,59.66368,-121.78274,300.01,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.03,3.33,N
CAN,59.66633,-122.73443,301.48,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.29,2.6,N
CAN,59.67214,-124.03284,316.45,0.68,0.74,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.22,3.44,N
CAN,59.67262,-124.02052,317.58,0.68,0.74,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.48,3.44,N
CAN,59.67478,-121.84265,313.11,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.95,2.51,N
CAN,59.675,-121.83249,308.45,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.75,2.88,N
CAN,59.67501,-121.84559,307.69,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.27,1.72,N
CAN,59.67527,-121.8354,304.93,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.86,1.72,N
CAN,59.67552,-121.82523,295.49,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.94,2.39,N
CAN,59.67562,-121.80218,297.39,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.8,2.68,N
CAN,59.67601,-121.80503,299.05,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.79,1.57,N
CAN,59.67624,-121.79498,295.76,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.06,1.57,N
CAN,59.67715,-124.0815,297.9,0.68,0.74,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.38,0.9,N
CAN,59.67948,-124.02171,299.53,0.68,0.74,2025-06-30,858,N20,VIIRS,n,2.0NRT,279.78,1.1,N
CAN,59.68092,-121.86759,295.27,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.06,1.19,N
CAN,59.6814,-121.83382,298.56,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.29,1.58,N
CAN,59.68168,-121.83669,299.26,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.63,1.41,N
CAN,59.68242,-121.80595,301.36,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.52,1.26,N
CAN,59.68402,-124.08256,299.64,0.68,0.74,2025-06-30,858,N20,VIIRS,n,2.0NRT,280.01,0.9,N
CAN,59.68719,-121.86565,310.42,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.4,1.97,N
CAN,59.68736,-121.86848,308.59,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.32,1.19,N
CAN,59.68803,-121.82455,304.49,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.21,1.58,N
CAN,59.6881,-121.83761,298.81,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.76,1.41,N
CAN,59.68834,-121.82738,304,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.65,4.17,N
CAN,59.68883,-121.80678,299.71,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.57,1.26,N
CAN,59.69297,-121.89747,300.06,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.48,3.09,N
CAN,59.69303,-121.90031,298.81,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.07,2.26,N
CAN,59.69319,-121.88713,296.16,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.66,3.09,N
CAN,59.69341,-121.87678,343.04,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,288.17,5.6,N
CAN,59.69353,-121.87959,336.73,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.69,6.73,N
CAN,59.69361,-121.8665,324.26,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,287.97,5.6,N
CAN,59.69378,-121.86929,335.62,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,290.71,4.47,N
CAN,59.69382,-121.85619,307.63,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.13,2.32,N
CAN,59.69403,-121.85899,309.51,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.87,4.47,N
CAN,59.69404,-121.84593,298.92,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.35,2.32,N
CAN,59.69424,-121.83571,311.28,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.9,2.35,N
CAN,59.69427,-121.84872,295.6,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.74,2.79,N
CAN,59.69445,-121.82547,300.16,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.71,2.35,N
CAN,59.69452,-121.83849,313.31,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.07,2.79,N
CAN,59.69476,-121.82825,300.01,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.79,3.58,N
CAN,59.69941,-121.89835,316.84,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.41,3.09,N
CAN,59.69947,-121.90113,310.95,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.87,2.26,N
CAN,59.69962,-121.88802,318.63,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,287.02,3.09,N
CAN,59.69972,-121.89076,318.85,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,287.19,6.73,N
CAN,59.69984,-121.8777,326.05,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,288.88,5.6,N
CAN,59.69997,-121.88048,323.61,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,288.5,6.73,N
CAN,59.70004,-121.86738,299.94,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.59,5.6,N
CAN,59.70021,-121.87014,307.86,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,287,4.47,N
CAN,59.70025,-121.85709,314.69,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.95,2.32,N
CAN,59.70046,-121.85983,306.39,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.48,4.47,N
CAN,59.70046,-121.8468,304.04,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.89,2.32,N
CAN,59.7007,-121.84955,310.58,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.46,2.79,N
CAN,59.70303,-122.74286,317.96,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,283,4.44,N
CAN,59.70336,-122.73171,302.03,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.92,3.33,N
CAN,59.70615,-121.89159,302.14,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.21,2.32,N
CAN,59.70831,-122.78833,297.99,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.02,1.48,N
CAN,59.70897,-122.76608,322.53,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.06,5.38,N
CAN,59.7093,-122.75497,345.58,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,291.4,6.74,N
CAN,59.70964,-122.74383,335.56,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,289.1,6.74,N
CAN,59.70996,-122.73267,340.75,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,290.46,5.26,N
CAN,59.71029,-122.72155,326.8,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,288.23,5.26,N
CAN,59.71321,-124.02177,315.78,0.68,0.74,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.48,4.65,N
CAN,59.71372,-124.00937,309.99,0.68,0.74,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.84,2.67,N
CAN,59.71384,-124.02583,306.95,0.68,0.74,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.51,3.7,N
CAN,59.71423,-123.99719,296.99,0.68,0.74,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.46,2.67,N
CAN,59.71431,-124.0135,310.22,0.68,0.74,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.95,3.31,N
CAN,59.71478,-124.0012,310.48,0.68,0.74,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.64,3.31,N
CAN,59.71559,-122.7669,298.57,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.6,5.38,N
CAN,59.71591,-122.75578,310.26,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.73,6.74,N
CAN,59.71624,-122.74467,311.2,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.65,6.74,N
CAN,59.71656,-122.73354,302.41,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.22,5.26,N
CAN,59.71688,-122.7224,301.45,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.12,5.26,N
CAN,59.72121,-122.80119,312.6,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.68,3.02,N
CAN,59.72851,-121.75909,305.67,0.56,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.21,3.08,N
CAN,59.72873,-121.74878,310.15,0.56,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.8,2.75,N
CAN,59.72896,-121.73866,306.26,0.56,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.62,2.75,N
CAN,59.73468,-121.77007,309.7,0.56,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.66,2.61,N
CAN,59.73491,-121.75975,314.97,0.56,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.69,2.61,N
CAN,59.73514,-121.7494,306.76,0.56,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.44,2.1,N
CAN,59.73537,-121.7392,299.37,0.56,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.1,2.1,N
CAN,59.75075,-121.91665,313.93,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.26,2.75,N
CAN,59.75685,-121.92319,297,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,280.63,2.59,N
CAN,59.75711,-121.91293,315.73,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.87,1.88,N
CAN,59.75719,-121.91724,314.9,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.24,2.51,N
CAN,59.75999,-121.79868,296.43,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.66,0.69,N
CAN,59.76355,-121.9135,295.7,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.81,1.88,N
CAN,59.76363,-121.91787,295.43,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.48,2.51,N
CAN,59.78138,-122.68118,295.92,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.82,1.91,N
CAN,59.78616,-122.04133,300.74,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,280.6,1.21,N
CAN,59.78643,-122.03091,298.07,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282,1.21,N
CAN,59.7869,-122.03549,305.7,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.4,2.57,N
CAN,59.78713,-122.02506,295.01,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.31,1.67,N
CAN,59.78723,-121.99951,300.88,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,280.76,1.35,N
CAN,59.78759,-122.00417,295.01,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,279.13,1.7,N
CAN,59.79236,-122.05244,300.09,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.75,2.8,N
CAN,59.79267,-122.06753,295.1,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.8,1.52,N
CAN,59.7929,-122.05709,301.94,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.57,1.52,N
CAN,59.79314,-122.04659,295.79,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.64,1.56,N
CAN,59.79396,-121.98952,300.5,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.51,1.84,N
CAN,59.79451,-121.98367,301.57,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.9,2.19,N
CAN,59.79523,-122.66019,296.69,0.61,0.71,2025-06-30,858,N20,VIIRS,n,2.0NRT,280.52,1.65,N
CAN,59.8026,-122.15915,302.4,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,279.83,2.25,N
CAN,59.80315,-122.13792,305.95,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,280.56,4.21,N
CAN,59.80909,-122.15977,303.47,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.06,2.25,N
CAN,59.81018,-122.11732,297.59,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,280.02,3.54,N
CAN,59.81045,-122.10669,297.58,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,280.06,1.51,N
CAN,59.81072,-122.09612,299.42,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.1,1.51,N
CAN,59.81098,-122.08555,296,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,280.01,1.84,N
CAN,59.81114,-121.81301,323.68,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.42,24.11,N
CAN,59.81561,-121.89687,297.83,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.54,2.02,N
CAN,59.8161,-121.87585,300.15,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.53,1.94,N
CAN,59.81635,-121.86546,311.1,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.94,1.94,N
CAN,59.81707,-121.8347,351.45,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.77,19.45,N
CAN,59.81732,-121.82387,367,0.57,0.69,2025-06-30,858,N20,VIIRS,h,2.0NRT,296.24,19.45,N
CAN,59.81747,-122.08607,301.64,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,280.94,1.19,N
CAN,59.81756,-121.81358,367,0.57,0.69,2025-06-30,858,N20,VIIRS,h,2.0NRT,295.05,24.11,N
CAN,59.81773,-122.07559,301.92,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.31,1.19,N
CAN,59.81779,-121.80339,353,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,305.19,24.11,N
CAN,59.81799,-122.06509,299.61,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.2,1.5,N
CAN,59.81803,-121.79309,306.31,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.22,14.8,N
CAN,59.81825,-122.05451,296.44,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.8,1.5,N
CAN,59.82229,-121.88687,320.55,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.13,4.85,N
CAN,59.82254,-121.87633,325.5,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.76,8.14,N
CAN,59.82278,-121.86597,318.12,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.6,8.14,N
CAN,59.82302,-121.85596,332.51,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.32,11.53,N
CAN,59.82325,-121.84602,354.59,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,291.47,11.53,N
CAN,59.82349,-121.83558,342.04,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,287.81,16.04,N
CAN,59.82374,-121.82459,367,0.57,0.69,2025-06-30,858,N20,VIIRS,h,2.0NRT,301.71,16.04,N
CAN,59.82397,-121.81422,367,0.57,0.69,2025-06-30,858,N20,VIIRS,h,2.0NRT,299.68,15.62,N
CAN,59.82421,-122.07613,297.44,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,279.98,1.19,N
CAN,59.82421,-121.80402,355.06,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,297.33,15.62,N
CAN,59.8255,-122.0235,304.06,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.19,2.26,N
CAN,59.82651,-121.98144,300.72,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.87,1.34,N
CAN,59.82874,-121.88746,305.62,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.7,4.85,N
CAN,59.82898,-121.87676,334.28,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,287.84,8.14,N
CAN,59.82922,-121.86649,348.26,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,293.3,8.14,N
CAN,59.82944,-121.85658,349.35,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,294,11.53,N
CAN,59.82968,-121.84673,337.13,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,291.76,11.53,N
CAN,59.82992,-121.83617,327.14,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,288.94,16.04,N
CAN,59.83016,-121.82537,337.66,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,291.18,16.04,N
CAN,59.8304,-121.81506,341.29,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,292.27,15.62,N
CAN,59.83063,-121.80477,325.02,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,288.93,15.62,N
CAN,59.83086,-121.79436,322.35,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,287.34,6.38,N
CAN,59.8311,-121.78393,299.52,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.69,6.38,N
CAN,59.83221,-122.0136,295.23,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.59,2.35,N
CAN,59.83516,-121.8882,301.54,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.15,2.62,N
CAN,59.83541,-121.87759,319.4,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.36,4.71,N
CAN,59.83565,-121.8672,317.28,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.84,4.71,N
CAN,59.83587,-121.85755,324.22,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,288.94,3.37,N
CAN,59.8361,-121.84751,313.24,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,287.38,3.37,N
CAN,59.83634,-121.83701,316.49,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.12,3.83,N
CAN,59.83657,-121.82693,315.77,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.89,3.83,N
CAN,59.8368,-121.81635,313.37,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.58,3.79,N
CAN,59.83703,-121.80581,322.19,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,287.13,3.79,N
CAN,59.83728,-121.79533,309.54,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.21,3.23,N
CAN,59.83751,-121.78491,299.39,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.06,3.23,N
CAN,59.84229,-121.85847,302.8,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.59,3.37,N
CAN,59.84251,-121.84859,308.44,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.77,3.37,N
CAN,59.84276,-121.83771,296.87,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.41,3.83,N
CAN,59.84324,-121.81647,299.23,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.21,3.79,N
CAN,59.8501,-122.07848,312.16,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.83,2.84,N
CAN,59.85608,-122.1002,299.92,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,279.8,1.6,N
CAN,59.86187,-122.10437,303,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,279.01,1.88,N
CAN,59.86216,-122.09373,305.47,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.61,1.88,N
CAN,59.86255,-122.10083,311.85,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,280.78,1.6,N
CAN,59.8628,-122.09023,297.81,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.35,2.47,N
CAN,59.86778,-122.12619,298.05,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,277.46,3.4,N
CAN,59.86806,-122.11559,334.59,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,287.25,3.4,N
CAN,59.86835,-122.10493,304.14,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.84,5.3,N
CAN,59.86853,-122.12273,321.17,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,279.68,6.28,N
CAN,59.86879,-122.11209,326,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,287.05,4.72,N
CAN,59.86904,-122.10145,297.08,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.34,4.72,N
CAN,59.87032,-122.03139,296.36,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.16,2.3,N
CAN,59.87074,-122.02808,298.06,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.39,3.51,N
CAN,59.87086,-122.01066,300.31,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.64,6.17,N
CAN,59.87097,-122.01776,300.72,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,282.96,3.51,N
CAN,59.87114,-122.00005,303.78,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.81,5.68,N
CAN,59.87121,-122.00719,302.72,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.46,5.53,N
CAN,59.87146,-121.99659,305.6,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.1,5.53,N
CAN,59.87455,-122.11616,297.06,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,281.29,3.4,N
CAN,59.8765,-122.04298,298.09,0.58,0.7,2025-06-30,858,N20,VIIRS,n,2.0NRT,283.78,2.3,N
CAN,59.87677,-122.03241,313.9,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.16,2.3,N
CAN,59.87695,-122.03965,306.27,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,284.32,3.56,N
CAN,59.87704,-122.02206,329.86,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,289.13,6.17,N
CAN,59.87719,-122.02902,318.2,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,285.5,3.51,N
CAN,59.87731,-122.01188,329.14,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,288.95,6.17,N
CAN,59.87742,-122.0188,328.28,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,289.91,3.51,N
CAN,59.87757,-122.00166,347.49,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,293.45,5.68,N
CAN,59.87765,-122.00865,338.03,0.58,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,290.03,5.53,N
CAN,59.87785,-121.99123,307.08,0.57,0.69,2025-06-30,858,N20,VIIRS,n,2.0NRT,286.68,5.68,N
